date,map,match_id,team_a,team_b,prior_maps_a,prior_maps_map_a,acs_overall_5_a,acs_map_5_a,acs_overall_10_a,acs_map_10_a,kast_overall_5_a,kast_map_5_a,kast_overall_10_a,kast_map_10_a,fk_fd_diff_overall_5_a,fk_fd_diff_map_5_a,fk_fd_diff_overall_10_a,fk_fd_diff_map_10_a,gun_rate_overall_5_a,gun_rate_map_5_a,gun_rate_overall_10_a,gun_rate_map_10_a,prior_maps_b,prior_maps_map_b,acs_overall_5_b,acs_map_5_b,acs_overall_10_b,acs_map_10_b,kast_overall_5_b,kast_map_5_b,kast_overall_10_b,kast_map_10_b,fk_fd_diff_overall_5_b,fk_fd_diff_map_5_b,fk_fd_diff_overall_10_b,fk_fd_diff_map_10_b,gun_rate_overall_5_b,gun_rate_map_5_b,gun_rate_overall_10_b,gun_rate_map_10_b,fk_fd_diff_overall_3_a,fk_fd_positive_rate_5_a,fk_fd_positive_rate_10_a,fk_fd_diff_overall_3_b,fk_fd_positive_rate_5_b,fk_fd_positive_rate_10_b,ranking_elo_sum_a,ranking_elo_sum_b,ranking_elo_trend_a,ranking_elo_trend_b,prior_maps_diff,prior_maps_map_diff,acs_overall_5_diff,acs_map_5_diff,acs_overall_10_diff,acs_map_10_diff,kast_overall_5_diff,kast_map_5_diff,kast_overall_10_diff,kast_map_10_diff,fk_fd_diff_overall_5_diff,fk_fd_diff_map_5_diff,fk_fd_diff_overall_10_diff,fk_fd_diff_map_10_diff,gun_rate_overall_5_diff,gun_rate_map_5_diff,gun_rate_overall_10_diff,gun_rate_map_10_diff,fk_fd_diff_overall_3_diff,fk_fd_positive_rate_5_diff,fk_fd_positive_rate_10_diff,ranking_elo_sum_diff,ranking_elo_trend_diff,target
2023-04-01,Ascent,183775_g118927,KRÜ Esports,FURIA,1,0,194.2,,194.2,,72.6,,72.6,,2.0,,2.0,,0.25,,0.25,,1,0,191.0,,191.0,,69.2,,69.2,,-2.0,,-2.0,,0.292,,0.292,,2.0,1.0,1.0,-2.0,0.0,0.0,5015.394,4986.696,0.0,0.0,0,0,3.2,,3.2,,3.4,,3.4,,4.0,,4.0,,-0.042,,-0.042,,4.0,1.0,1.0,28.698,0.0,0
2023-04-01,Fracture,183774_g118923,100 Thieves,Sentinels,2,0,188.7,,188.7,,67.3,,67.3,,6.0,,6.0,,0.308,,0.308,,2,0,214.2,,214.2,,73.0,,73.0,,-6.0,,-6.0,,0.346,,0.346,,6.0,1.0,1.0,-6.0,0.0,0.0,5000.0,5000.0,10.0,-20.648,0,0,-25.5,,-25.5,,-5.7,,-5.7,,12.0,,12.0,,-0.038,,-0.038,,12.0,1.0,1.0,-0.0,30.648,0
2023-04-02,Fracture,183777_g118933,Evil Geniuses,Cloud9,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,4980.0,5006.905,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,-26.905,0.0,0
2023-04-02,Haven,183776_g118931,MIBR,LOUD,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,4902.864,5089.019,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,-186.155,-0.0,0
2023-04-02,Pearl,183777_g118932,Cloud9,Evil Geniuses,1,0,217.4,,217.4,,73.6,,73.6,,4.0,,4.0,,0.227,,0.227,,1,0,215.2,,215.2,,73.6,,73.6,,-4.0,,-4.0,,0.273,,0.273,,4.0,1.0,1.0,-4.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0,0,2.2,,2.2,,-0.0,,-0.0,,8.0,,8.0,,-0.045,,-0.045,,8.0,1.0,1.0,-0.0,-0.0,1
2023-04-02,Split,184463_g119535,Team Secret,Paper Rex,3,0,218.533,,218.533,,75.733,,75.733,,0.333,,0.333,,0.295,,0.295,,2,0,210.1,,210.1,,68.0,,68.0,,-3.0,,-3.0,,0.361,,0.361,,0.333,0.667,0.667,-3.0,0.0,0.0,5096.453,4938.07,-10.4,-2.347,1,0,8.433,,8.433,,7.733,,7.733,,3.333,,3.333,,-0.066,,-0.066,,3.333,0.667,0.667,158.383,-8.052,1
2023-04-02,Fracture,184463_g119534,Paper Rex,Team Secret,3,0,199.067,,199.067,,65.4,,65.4,,-4.333,,-4.333,,0.371,,0.371,,4,1,213.3,230.8,213.3,230.8,75.25,82.4,75.25,82.4,2.0,2.0,2.0,2.0,0.297,0.25,0.297,0.25,-4.333,0.0,0.0,2.0,0.75,0.75,4978.07,5056.254,-32.139,16.616,-1,-1,-14.233,,-14.233,,-9.85,,-9.85,,-6.333,,-6.333,,0.074,,0.074,,-6.333,-0.75,-0.75,-78.184,-48.755,0
2023-04-02,Lotus,183776_g118930,MIBR,LOUD,1,0,189.2,,189.2,,70.2,,70.2,,4.0,,4.0,,0.292,,0.292,,1,0,200.2,,200.2,,78.6,,78.6,,-4.0,,-4.0,,0.292,,0.292,,4.0,1.0,1.0,-4.0,0.0,0.0,4930.0,5080.0,0.0,0.0,0,0,-11.0,,-11.0,,-8.4,,-8.4,,8.0,,8.0,,-0.0,,-0.0,,8.0,1.0,1.0,-150.0,-0.0,1
2023-04-02,Lotus,184465_g119536,DetonatioN FocusMe,Gen.G,2,1,213.5,223.2,213.5,223.2,76.8,75.8,76.8,75.8,3.0,2.0,3.0,2.0,0.181,0.25,0.181,0.25,2,1,223.8,222.2,223.8,222.2,75.5,74.6,75.5,74.6,-0.5,3.0,-0.5,3.0,0.396,0.474,0.396,0.474,3.0,1.0,1.0,-0.5,0.5,0.5,5020.603,5047.975,-0.042,30.828,0,0,-10.3,1.0,-10.3,1.0,1.3,1.2,1.3,1.2,3.5,-1.0,3.5,-1.0,-0.215,-0.224,-0.215,-0.224,3.5,0.5,0.5,-27.372,-30.87,0
2023-04-02,Fracture,184465_g119537,DetonatioN FocusMe,Gen.G,3,0,211.0,,211.0,,77.867,,77.867,,1.0,,1.0,,0.184,,0.184,,3,1,217.2,225.4,217.2,225.4,75.133,76.4,75.133,76.4,0.667,-4.0,0.667,-4.0,0.407,0.318,0.407,0.318,1.0,0.667,0.667,0.667,0.667,0.667,5025.785,5027.975,10.281,23.988,0,-1,-6.2,,-6.2,,2.733,,2.733,,0.333,,0.333,,-0.223,,-0.223,,0.333,-0.0,-0.0,-2.19,-13.707,1
2023-04-02,Pearl,184465_g119538,DetonatioN FocusMe,Gen.G,4,1,216.4,203.8,216.4,203.8,81.3,77.8,81.3,77.8,3.0,4.0,3.0,4.0,0.226,0.111,0.226,0.111,4,0,202.6,,202.6,,73.1,,73.1,,-1.75,,-1.75,,0.349,,0.349,,3.333,0.75,0.75,-1.0,0.5,0.5,5078.156,4987.975,9.783,10.107,0,1,13.8,,13.8,,8.2,,8.2,,4.75,,4.75,,-0.123,,-0.123,,4.333,0.25,0.25,90.181,-0.324,0
2023-04-02,Haven,184463_g119533,Paper Rex,Team Secret,4,0,197.35,,197.35,,66.75,,66.75,,-4.25,,-4.25,,0.341,,0.341,,5,0,211.32,,211.32,,75.36,,75.36,,2.4,,2.4,,0.313,,0.313,,-5.0,0.0,0.0,4.333,0.8,0.8,4976.168,5069.08,-13.476,10.656,-1,0,-13.97,,-13.97,,-8.61,,-8.61,,-6.65,,-6.65,,0.028,,0.028,,-9.333,-0.8,-0.8,-92.912,-24.133,1
2023-04-02,Split,183776_g118929,LOUD,MIBR,2,0,209.3,,209.3,,76.4,,76.4,,-2.0,,-2.0,,0.229,,0.229,,2,0,200.0,,200.0,,70.6,,70.6,,2.0,,2.0,,0.312,,0.312,,-2.0,0.0,0.0,2.0,0.5,0.5,5000.0,5000.0,-9.019,27.136,0,0,9.3,,9.3,,5.8,,5.8,,-4.0,,-4.0,,-0.083,,-0.083,,-4.0,-0.5,-0.5,0.0,-36.155,1
2023-04-03,Haven,184466_g119539,Global Esports,DRX,3,1,186.4,219.6,186.4,219.6,74.2,88.0,74.2,88.0,1.333,7.0,1.333,7.0,0.283,0.412,0.283,0.412,2,0,216.8,,216.8,,76.1,,76.1,,0.0,,0.0,,0.389,,0.389,,1.333,0.667,0.667,0.0,0.0,0.0,4950.0,5048.17,-0.0,-25.828,1,1,-30.4,,-30.4,,-1.9,,-1.9,,1.333,,1.333,,-0.106,,-0.106,,1.333,0.667,0.667,-98.17,25.828,0
2023-04-03,Split,184466_g119540,Global Esports,DRX,4,0,188.9,,188.9,,74.85,,74.85,,1.75,,1.75,,0.254,,0.254,,3,0,206.067,,206.067,,73.2,,73.2,,-1.0,,-1.0,,0.412,,0.412,,3.667,0.75,0.75,-1.0,0.0,0.0,4969.602,5022.493,-11.0,11.171,1,0,-17.167,,-17.167,,1.65,,1.65,,2.75,,2.75,,-0.158,,-0.158,,4.667,0.75,0.75,-52.891,-22.171,0
2023-04-03,Lotus,183778_g118936,LEVIATÁN,NRG,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,5011.655,4998.019,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,13.636,0.0,1
2023-04-03,Pearl,183778_g118935,LEVIATÁN,NRG,1,0,223.2,,223.2,,88.0,,88.0,,11.0,,11.0,,0.294,,0.294,,1,0,177.2,,177.2,,66.0,,66.0,,-11.0,,-11.0,,0.176,,0.176,,11.0,1.0,1.0,-11.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0,0,46.0,,46.0,,22.0,,22.0,,22.0,,22.0,,0.118,,0.118,,22.0,1.0,1.0,0.0,0.0,1
2023-04-05,Lotus,183944_g119187,Team Vitality,FUT Esports,5,1,190.0,198.8,190.0,198.8,68.68,67.2,68.68,67.2,-0.6,-11.0,-0.6,-11.0,0.329,0.261,0.329,0.261,5,2,204.44,213.5,204.44,213.5,72.04,74.4,72.04,74.4,0.8,3.5,0.8,3.5,0.258,0.31,0.258,0.31,5.0,0.6,0.6,-2.333,0.4,0.4,5038.986,5052.949,-10.379,13.831,0,-1,-14.44,-14.7,-14.44,-14.7,-3.36,-7.2,-3.36,-7.2,-1.4,-14.5,-1.4,-14.5,0.071,-0.049,0.071,-0.049,7.333,0.2,0.2,-13.963,-24.21,0
2023-04-05,Haven,183944_g119188,FUT Esports,Team Vitality,6,0,202.84,,208.233,,72.4,,73.367,,-1.0,,0.5,,0.286,,0.284,,6,1,187.28,188.2,189.2,188.2,68.48,76.8,68.267,76.8,1.8,3.0,-0.333,3.0,0.312,0.421,0.303,0.421,-1.667,0.2,0.333,4.333,0.8,0.667,5103.523,5005.614,16.59,-6.895,0,-1,15.56,,19.033,,3.92,,5.1,,-2.8,,0.833,,-0.026,,-0.02,,-6.0,-0.6,-0.333,97.909,23.485,1
2023-04-06,Ascent,183945_g119190,Natus Vincere,BBL Esports,5,1,196.32,181.2,196.32,181.2,72.96,74.0,72.96,74.0,-1.2,-2.0,-1.2,-2.0,0.309,0.15,0.309,0.15,5,1,190.6,210.6,190.6,210.6,70.24,75.8,70.24,75.8,-2.8,-1.0,-2.8,-1.0,0.305,0.368,0.305,0.368,0.0,0.2,0.2,1.0,0.2,0.2,4957.568,4916.375,-21.98,-24.121,0,0,5.72,-29.4,5.72,-29.4,2.72,-1.8,2.72,-1.8,1.6,-1.0,1.6,-1.0,0.004,-0.218,0.004,-0.218,-1.0,0.0,0.0,41.192,2.141,1
2023-04-06,Fracture,183945_g119191,Natus Vincere,BBL Esports,6,0,200.84,,197.567,,73.32,,73.433,,-0.6,,-0.833,,0.375,,0.337,,6,0,190.72,,190.7,,70.72,,69.967,,-1.4,,-2.5,,0.305,,0.305,,-0.333,0.4,0.333,2.0,0.2,0.167,4975.277,4895.722,-4.777,-16.725,0,0,10.12,,6.867,,2.6,,3.467,,0.8,,1.667,,0.07,,0.032,,-2.333,0.2,0.167,79.556,11.948,1
2023-04-06,Icebox,183946_g119193,Team Heretics,FNATIC,4,1,195.6,214.2,195.6,214.2,71.45,82.0,71.45,82.0,-2.5,-2.0,-2.5,-2.0,0.303,0.333,0.303,0.333,5,1,211.24,238.0,211.24,238.0,77.88,86.4,77.88,86.4,0.6,4.0,0.6,4.0,0.285,0.375,0.285,0.375,-0.667,0.25,0.25,-1.0,0.8,0.8,4945.881,5090.32,-25.412,21.317,-1,0,-15.64,-23.8,-15.64,-23.8,-6.43,-4.4,-6.43,-4.4,-3.1,-6.0,-3.1,-6.0,0.018,-0.042,0.018,-0.042,0.333,-0.55,-0.55,-144.439,-46.729,0
2023-04-06,Ascent,183946_g119194,FNATIC,Team Heretics,6,1,211.0,191.6,215.5,191.6,78.92,69.4,80.167,69.4,1.8,1.0,2.167,1.0,0.285,0.105,0.3,0.105,5,0,183.96,,183.96,,66.68,,66.68,,-4.0,,-4.0,,0.255,,0.255,,1.0,0.8,0.833,-3.0,0.2,0.2,5171.048,4858.687,12.495,-8.935,1,1,27.04,,31.54,,12.24,,13.487,,5.8,,6.167,,0.03,,0.045,,4.0,0.6,0.633,312.362,21.43,1
2023-04-07,Split,183947_g119197,Karmine Corp,Team Liquid,4,2,192.15,188.2,192.15,188.2,70.0,70.0,70.0,70.0,4.0,3.0,4.0,3.0,0.162,0.117,0.162,0.117,6,1,211.4,235.2,210.6,235.2,76.92,83.0,77.0,83.0,2.2,3.0,3.667,3.0,0.29,0.368,0.3,0.368,2.667,0.75,0.75,2.333,0.8,0.833,4964.256,5208.425,32.756,35.226,-2,1,-19.25,-47.0,-18.45,-47.0,-6.92,-13.0,-7.0,-13.0,1.8,-0.0,0.333,-0.0,-0.128,-0.252,-0.137,-0.252,0.333,-0.05,-0.083,-244.169,-2.47,0
2023-04-07,Ascent,183947_g119196,Team Liquid,Karmine Corp,7,1,216.68,233.0,216.686,233.0,77.72,80.8,78.571,80.8,1.4,3.0,3.571,3.0,0.303,0.211,0.324,0.211,5,0,177.12,,177.12,,65.88,,65.88,,2.6,,2.6,,0.13,,0.13,,2.333,0.8,0.857,-1.333,0.6,0.6,5154.426,5023.783,39.685,-1.312,2,1,39.56,,39.566,,11.84,,12.691,,-1.2,,0.971,,0.173,,0.194,,3.667,0.2,0.257,130.643,40.997,1
2023-04-07,Lotus,183948_g119199,Giants Gaming,KOI,5,0,190.36,,190.36,,68.92,,68.92,,-1.2,,-1.2,,0.284,,0.284,,4,1,204.25,218.2,204.25,218.2,72.7,78.2,72.7,78.2,-1.5,4.0,-1.5,4.0,0.329,0.342,0.329,0.342,0.0,0.2,0.2,-2.667,0.5,0.5,4917.637,4993.363,-12.447,5.522,1,-1,-13.89,,-13.89,,-3.78,,-3.78,,0.3,,0.3,,-0.045,,-0.045,,2.667,-0.3,-0.3,-75.726,-17.969,1
2023-04-07,Ascent,183948_g119200,Giants Gaming,KOI,6,0,203.84,,200.2,,74.4,,72.467,,1.6,,0.667,,0.345,,0.308,,5,1,192.24,202.4,192.24,202.4,68.44,68.0,68.44,68.0,-3.2,2.0,-3.2,2.0,0.277,0.45,0.277,0.45,4.0,0.4,0.333,-7.333,0.4,0.4,5004.819,4905.835,-8.281,-0.82,1,-1,11.6,,7.96,,5.96,,4.027,,4.8,,3.867,,0.067,,0.031,,11.333,-0.0,-0.067,98.984,-7.461,1
2023-04-08,Pearl,183780_g118941,LEVIATÁN,FURIA,2,1,202.8,182.4,202.8,182.4,78.2,68.4,78.2,68.4,5.0,-1.0,5.0,-1.0,0.397,0.5,0.397,0.5,2,0,213.3,,213.3,,76.8,,76.8,,-1.0,,-1.0,,0.285,,0.285,,5.0,0.5,0.5,-1.0,0.0,0.0,5068.162,5025.421,-11.655,-13.304,0,1,-10.5,,-10.5,,1.4,,1.4,,6.0,,6.0,,0.112,,0.112,,6.0,0.5,0.5,42.74,1.649,1
2023-04-08,Fracture,184468_g119546,T1,Paper Rex,5,0,208.92,,208.92,,76.04,,76.04,,-1.2,,-1.2,,0.268,,0.268,,5,1,199.16,192.2,199.16,192.2,67.76,70.8,67.76,70.8,-3.4,-4.0,-3.4,-4.0,0.339,0.25,0.339,0.25,-1.0,0.4,0.4,-3.667,0.0,0.0,5099.517,4930.043,20.218,-7.429,0,-1,9.76,,9.76,,8.28,,8.28,,2.2,,2.2,,-0.071,,-0.071,,2.667,0.4,0.4,169.473,27.646,0
2023-04-08,Pearl,184468_g119545,Paper Rex,T1,6,1,202.8,221.4,202.133,221.4,71.2,70.2,70.3,70.2,-1.6,-4.0,-1.667,-4.0,0.336,0.389,0.335,0.389,6,1,197.84,225.8,201.867,225.8,72.84,83.8,73.533,83.8,-3.4,-1.0,-2.167,-1.0,0.24,0.381,0.25,0.381,1.0,0.2,0.167,-3.0,0.2,0.333,4910.043,5131.104,-10.182,16.259,0,0,4.96,-4.4,0.267,-4.4,-1.64,-13.6,-3.233,-13.6,1.8,-3.0,0.5,-3.0,0.096,0.008,0.086,0.008,4.0,-0.0,-0.167,-221.061,-26.44,1
2023-04-08,Pearl,184467_g119543,DetonatioN FocusMe,Rex Regum Qeon,5,2,212.2,199.6,212.2,199.6,79.32,74.6,79.32,74.6,0.6,-2.5,0.6,-2.5,0.219,0.151,0.219,0.151,5,0,191.6,,191.6,,70.24,,70.24,,-2.0,,-2.0,,0.184,,0.184,,-1.0,0.6,0.6,-3.667,0.2,0.2,4957.329,5008.143,18.201,-12.935,0,2,20.6,,20.6,,9.08,,9.08,,2.6,,2.6,,0.035,,0.035,,2.667,0.4,0.4,-50.813,31.136,0
2023-04-08,Icebox,183780_g118942,FURIA,LEVIATÁN,3,0,204.4,,204.4,,76.2,,76.2,,-1.333,,-1.333,,0.287,,0.287,,3,0,204.267,,204.267,,78.267,,78.267,,4.0,,4.0,,0.348,,0.348,,-1.333,0.0,0.0,4.0,0.667,0.667,5021.09,5064.817,12.711,28.253,0,0,0.133,,0.133,,-2.067,,-2.067,,-5.333,,-5.333,,-0.061,,-0.061,,-5.333,-0.667,-0.667,-43.727,-15.543,1
2023-04-08,Split,183779_g118938,LOUD,Cloud9,3,1,215.067,226.6,215.067,226.6,77.933,81.0,77.933,81.0,2.667,12.0,2.667,12.0,0.227,0.222,0.227,0.222,2,0,217.8,,217.8,,75.5,,75.5,,2.0,,2.0,,0.259,,0.259,,2.667,0.333,0.333,2.0,0.5,0.5,5113.623,5026.905,-44.51,-6.905,1,1,-2.733,,-2.733,,2.433,,2.433,,0.667,,0.667,,-0.033,,-0.033,,0.667,-0.167,-0.167,86.718,-37.604,0
2023-04-08,Haven,184467_g119542,Rex Regum Qeon,DetonatioN FocusMe,6,1,200.28,206.0,200.1,206.0,73.2,72.2,72.2,72.2,-1.6,-7.0,-0.667,-7.0,0.207,0.261,0.195,0.261,6,0,203.4,,206.7,,78.96,,78.433,,-1.0,,-0.5,,0.219,,0.224,,-1.0,0.2,0.333,-2.0,0.4,0.5,4938.143,5027.208,4.177,-2.779,0,1,-3.12,,-6.6,,-5.76,,-6.233,,-0.6,,-0.167,,-0.012,,-0.029,,1.0,-0.2,-0.167,-89.065,6.956,1
2023-04-08,Pearl,183779_g118940,Cloud9,LOUD,3,1,221.067,218.2,221.067,218.2,76.667,77.4,76.667,77.4,4.0,0.0,4.0,0.0,0.29,0.292,0.29,0.292,4,0,208.85,,208.85,,74.7,,74.7,,0.0,,0.0,,0.208,,0.208,,4.0,0.667,0.667,1.333,0.25,0.25,5028.925,5138.512,10.0,-0.619,-1,1,12.217,,12.217,,1.967,,1.967,,4.0,,4.0,,0.082,,0.082,,2.667,0.417,0.417,-109.587,10.619,0
2023-04-08,Ascent,183779_g118939,Cloud9,LOUD,4,0,207.05,,207.05,,72.5,,72.5,,2.0,,2.0,,0.28,,0.28,,5,0,212.68,,212.68,,74.76,,74.76,,0.8,,0.8,,0.226,,0.226,,1.333,0.5,0.5,2.667,0.4,0.4,5078.925,5073.623,9.296,13.261,-1,0,-5.63,,-5.63,,-2.26,,-2.26,,1.2,,1.2,,0.054,,0.054,,-1.333,0.1,0.1,5.302,-3.964,0
2023-04-08,Ascent,183780_g118943,FURIA,LEVIATÁN,4,1,203.9,235.6,203.9,235.6,78.0,84.4,78.0,84.4,0.0,0.0,0.0,0.0,0.285,0.278,0.285,0.278,4,0,196.05,,196.05,,74.3,,74.3,,2.0,,2.0,,0.289,,0.289,,0.667,0.25,0.25,-1.0,0.5,0.5,5098.727,5004.817,10.199,22.765,0,1,7.85,,7.85,,3.7,,3.7,,-2.0,,-2.0,,-0.004,,-0.004,,1.667,-0.25,-0.25,93.91,-12.565,1
2023-04-09,Pearl,183782_g118949,KRÜ Esports,MIBR,2,0,190.5,,190.5,,68.6,,68.6,,1.0,,1.0,,0.181,,0.181,,3,0,184.133,,184.133,,65.2,,65.2,,-2.667,,-2.667,,0.301,,0.301,,1.0,0.5,0.5,-2.667,0.333,0.333,4912.109,4945.729,15.394,48.568,-1,0,6.367,,6.367,,3.4,,3.4,,3.667,,3.667,,-0.12,,-0.12,,3.667,0.167,0.167,-33.62,-33.174,0
2023-04-09,Lotus,183782_g118948,MIBR,KRÜ Esports,4,1,191.45,210.8,191.45,210.8,66.55,71.0,66.55,71.0,-2.5,0.0,-2.5,0.0,0.331,0.333,0.331,0.333,3,0,190.2,,190.2,,66.333,,66.333,,1.333,,1.333,,0.159,,0.159,,-4.667,0.25,0.25,1.333,0.667,0.667,4913.775,4965.394,19.859,-43.945,1,1,1.25,,1.25,,0.217,,0.217,,-3.833,,-3.833,,0.173,,0.173,,-6.0,-0.417,-0.417,-51.619,63.805,1
2023-04-09,Ascent,183782_g118947,MIBR,KRÜ Esports,5,0,195.68,,195.68,,69.24,,69.24,,-1.2,,-1.2,,0.332,,0.332,,4,1,191.35,186.8,191.35,186.8,67.7,64.6,67.7,64.6,0.0,0.0,0.0,0.0,0.161,0.111,0.161,0.111,-3.333,0.4,0.4,-0.667,0.5,0.5,4893.775,4965.394,3.755,-20.71,1,-1,4.33,,4.33,,1.54,,1.54,,-1.2,,-1.2,,0.171,,0.171,,-2.667,-0.1,-0.1,-71.619,24.465,0
2023-04-09,Icebox,183781_g118945,NRG,Sentinels,2,0,181.2,,181.2,,70.1,,70.1,,-5.0,,-5.0,,0.192,,0.192,,3,0,214.6,,214.6,,74.467,,74.467,,-5.333,,-5.333,,0.356,,0.356,,-5.0,0.5,0.5,-5.333,0.0,0.0,4996.079,4991.756,1.981,1.212,-1,0,-33.4,,-33.4,,-4.367,,-4.367,,0.333,,0.333,,-0.163,,-0.163,,0.333,0.5,0.5,4.323,0.769,1
2023-04-09,Lotus,183781_g118944,NRG,Sentinels,3,1,203.2,177.2,203.2,177.2,76.067,66.0,76.067,66.0,-1.667,-11.0,-1.667,-11.0,0.284,0.176,0.284,0.176,4,0,205.0,,205.0,,70.25,,70.25,,-5.25,,-5.25,,0.283,,0.283,,-1.667,0.667,0.667,-4.333,0.0,0.0,4936.661,5031.756,-0.97,0.561,-1,1,-1.8,,-1.8,,5.817,,5.817,,3.583,,3.583,,0.0,,0.0,,2.667,0.667,0.667,-95.095,-1.531,1
2023-04-09,Pearl,184469_g119548,Global Esports,ZETA DIVISION,5,1,191.48,175.0,191.48,175.0,74.64,68.6,74.64,68.6,2.2,1.0,2.2,1.0,0.266,0.238,0.266,0.238,5,1,193.88,163.6,193.88,163.6,75.16,70.0,75.16,70.0,2.2,0.0,2.2,0.0,0.244,0.111,0.244,0.111,2.667,0.8,0.8,3.667,0.6,0.6,4987.098,5004.78,-7.08,-14.98,0,0,-2.4,11.4,-2.4,11.4,-0.52,-1.4,-0.52,-1.4,-0.0,1.0,-0.0,1.0,0.022,0.127,0.022,0.127,-1.0,0.2,0.2,-17.682,7.9,1
2023-04-09,Ascent,184469_g119549,Global Esports,ZETA DIVISION,6,0,201.0,,194.933,,76.68,,74.9,,3.0,,1.833,,0.299,,0.282,,6,2,200.36,188.3,194.233,188.3,75.68,72.3,74.733,72.3,2.2,1.0,1.833,1.0,0.267,0.208,0.241,0.208,2.333,0.8,0.667,3.0,0.6,0.5,5007.44,4991.278,2.38,-0.295,0,-2,0.64,,0.7,,1.0,,0.167,,0.8,,-0.0,,0.031,,0.041,,-0.667,0.2,0.167,16.162,2.674,0
2023-04-09,Haven,184469_g119550,Global Esports,ZETA DIVISION,7,2,195.32,208.0,194.4,208.0,73.68,82.4,74.629,82.4,1.2,5.0,1.286,5.0,0.278,0.289,0.286,0.289,7,1,206.44,206.2,196.6,206.2,78.84,80.2,76.143,80.2,2.6,7.0,1.857,7.0,0.314,0.304,0.256,0.304,0.667,0.6,0.571,3.0,0.8,0.571,4984.243,5020.164,5.198,14.075,0,1,-11.12,1.8,-2.2,1.8,-5.16,2.2,-1.514,2.2,-1.4,-2.0,-0.571,-2.0,-0.036,-0.015,0.03,-0.015,-2.333,-0.2,-0.0,-35.922,-8.877,0
2023-04-09,Split,184470_g119551,TALON,DRX,5,0,193.96,,193.96,,66.68,,66.68,,0.2,,0.2,,0.216,,0.216,,4,1,206.6,208.2,206.6,208.2,72.6,70.8,72.6,70.8,-1.75,-4.0,-1.75,-4.0,0.403,0.375,0.403,0.375,0.0,0.4,0.4,-2.333,0.0,0.0,4890.852,5022.493,-15.936,3.816,1,-1,-12.64,,-12.64,,-5.92,,-5.92,,1.95,,1.95,,-0.186,,-0.186,,2.333,0.4,0.4,-131.641,-19.752,0
2023-04-09,Pearl,184470_g119552,TALON,DRX,6,0,190.44,,187.1,,65.16,,64.533,,-0.2,,-0.5,,0.204,,0.191,,5,1,214.52,208.8,214.52,208.8,75.64,77.8,75.64,77.8,-0.6,0.0,-0.6,0.0,0.41,0.444,0.41,0.444,-0.667,0.4,0.333,-1.0,0.2,0.2,4815.892,5106.692,-18.985,1.582,1,-1,-24.08,,-27.42,,-10.48,,-11.107,,0.4,,0.1,,-0.206,,-0.219,,0.333,0.2,0.133,-290.8,-20.567,0
2023-04-10,Haven,183783_g118950,100 Thieves,Evil Geniuses,3,0,185.4,,185.4,,68.467,,68.467,,5.333,,5.333,,0.275,,0.275,,2,0,210.8,,210.8,,71.4,,71.4,,-2.0,,-2.0,,0.241,,0.241,,5.333,1.0,1.0,-2.0,0.0,0.0,4943.455,4969.119,10.0,20.0,1,0,-25.4,,-25.4,,-2.933,,-2.933,,7.333,,7.333,,0.034,,0.034,,7.333,1.0,1.0,-25.665,-10.0,1
2023-04-10,Icebox,183783_g118951,100 Thieves,Evil Geniuses,4,0,195.5,,195.5,,70.0,,70.0,,5.0,,5.0,,0.297,,0.297,,3,0,197.133,,197.133,,69.733,,69.733,,-2.667,,-2.667,,0.266,,0.266,,4.0,1.0,1.0,-2.667,0.0,0.0,4984.187,4917.45,-9.964,-5.44,1,0,-1.633,,-1.633,,0.267,,0.267,,7.667,,7.667,,0.03,,0.03,,6.667,1.0,1.0,66.737,-4.523,1
2023-04-10,Fracture,184471_g119555,Gen.G,Team Secret,5,2,206.2,192.1,206.2,192.1,73.72,71.7,73.72,71.7,0.4,-6.5,0.4,-6.5,0.346,0.247,0.346,0.247,6,2,203.92,217.1,208.4,217.1,74.4,79.1,75.733,79.1,2.0,3.0,2.0,3.0,0.305,0.312,0.295,0.312,1.0,0.6,0.6,3.667,0.6,0.667,5038.308,5155.953,-2.69,7.282,-1,0,2.28,-25.0,-2.2,-25.0,-0.68,-7.4,-2.013,-7.4,-1.6,-9.5,-1.6,-9.5,0.042,-0.065,0.051,-0.065,-2.667,-0.0,-0.067,-117.645,-9.972,1
2023-04-10,Haven,184471_g119554,Gen.G,Team Secret,6,0,202.16,,206.033,,72.96,,73.533,,2.0,,1.0,,0.357,,0.351,,7,1,201.0,193.8,205.2,193.8,73.68,77.6,74.457,77.6,1.8,0.0,1.143,0.0,0.316,0.208,0.289,0.208,1.333,0.8,0.667,0.0,0.6,0.571,5046.591,5149.251,-4.504,28.453,-1,-1,1.16,,0.833,,-0.72,,-0.924,,0.2,,-0.143,,0.041,,0.062,,1.333,0.2,0.095,-102.66,-32.957,1
